,x_1,x_109,x_113,x_12,x_124,x_127,x_144,x_16,x_18,x_2,x_25,x_27,x_28,x_30,x_33,x_38,x_42,x_44,x_45,x_52,x_55,x_57,x_59,x_60,x_62,x_64,x_67,x_68,x_7,x_70,x_71,x_73,x_77,x_78,x_8,x_80,x_83,x_89,x_91,x_99,y
2455,5099,0,5,631,93,-2,2,60,999,2,38,93,-50,1,16.0,0.13,26,1188,0.29,2,0.01,2.41,166,0,0.0,0,0,0.03,635,170,0,0.11,774,3,63,-0.31,244,-0.07,-0.1,0.07,1
2456,5191,1,6,895,4,1,5,51,999,2,59,94,-36,1,51.42,-0.22,21,1719,-0.8,1,0.0,-0.56,138,0,0.0,1,0,0.06,757,101,1,-0.62,1333,33,293,-0.31,480,0.02,-0.1,-0.49,0
2457,5076,1,5,242,19,-3,1,53,999,8,49,92,-31,1,29.14,0.2,11,1528,0.29,1,0.01,-0.08,167,0,0.0,0,1,-0.01,228,117,1,0.11,944,15,138,-0.31,76,-0.07,-0.13,-0.16,0
2458,5076,0,0,950,39,-3,1,39,999,9,51,93,-41,0,6.21,0.2,16,825,-0.8,3,0.0,0.19,73,0,0.01,0,1,0.06,464,172,1,0.11,588,11,295,-0.31,493,0.02,-0.1,0.21,0
2459,5196,0,5,378,49,0,4,50,999,0,55,93,-42,0,5.55,0.2,17,969,0.29,2,0.01,-0.13,133,0,0.0,0,0,0.03,639,114,1,0.11,950,29,303,-0.31,379,0.02,-0.1,0.56,0
2460,5228,1,5,923,62,1,5,14,999,0,49,94,-43,0,10.42,-0.04,3,1610,0.29,1,0.01,-0.3,181,0,0.01,0,1,0.03,203,4,1,0.11,776,6,1171,-0.31,223,0.02,-0.13,0.07,0
2461,5228,0,6,81,58,1,5,47,999,5,44,93,-36,1,21.59,-0.22,12,948,0.29,1,0.01,-0.08,99,0,0.03,0,1,-0.01,47,216,1,-0.62,1067,21,222,-0.31,84,0.02,-0.1,0.21,0
2462,5099,0,0,618,3,-2,1,28,999,5,29,93,-46,0,6.66,-0.04,22,818,0.29,1,0.01,-0.56,108,0,0.02,1,0,-0.05,308,99,0,0.11,439,5,146,-0.31,128,-0.07,0.24,-0.49,0
2463,5191,1,5,74,47,1,5,37,999,6,49,94,-36,1,90.19,0.43,27,604,-0.8,1,0.0,-0.56,109,0,0.01,0,0,-0.01,740,59,1,0.11,1008,15,286,-0.31,14,0.02,-0.1,-0.49,0
2464,5228,0,5,770,96,1,5,52,999,8,49,94,-42,0,4.86,0.13,27,1247,-0.8,1,0.0,0.19,33,0,0.0,1,1,0.03,237,249,0,0.11,1370,14,77,-0.31,317,0.02,-0.1,0.07,0
2465,5099,0,1,252,35,-2,1,50,999,3,45,93,-46,0,52.24,-0.4,6,476,0.29,3,0.0,-0.56,50,0,0.01,0,1,0.03,582,133,0,-0.62,1470,12,270,-0.31,211,0.02,-0.13,0.21,0
2466,5196,0,5,365,26,0,4,51,999,9,39,93,-42,0,35.31,-0.4,29,381,-0.8,2,0.0,-0.13,110,1,0.03,1,1,0.03,530,51,0,0.11,527,22,281,0.35,215,0.02,-0.1,-0.49,0
2467,5191,0,0,550,63,1,5,43,999,4,35,94,-36,0,84.97,-0.4,3,1109,-0.8,2,0.0,-0.56,109,0,0.02,1,1,-0.05,577,1,0,-0.62,1394,31,91,-0.31,260,0.02,-0.1,-0.49,0
2468,5228,1,0,394,71,1,5,67,999,4,55,94,-43,0,51.71,0.43,16,229,-0.8,1,0.0,-0.3,26,0,0.01,0,1,-0.05,207,190,1,-0.62,1040,1,542,-0.31,413,0.02,0.24,-0.66,1
2469,5099,1,1,747,53,-2,1,21,999,4,30,93,-46,1,3.28,-0.04,4,1296,0.29,2,0.0,-0.56,109,0,0.02,0,0,0.06,428,180,0,0.11,771,26,111,-0.31,41,0.02,0.24,-0.21,0
2470,5228,1,1,849,42,1,5,45,999,6,26,94,-43,0,1.04,0.2,7,1680,0.29,1,0.01,-0.3,102,0,0.03,0,1,-0.05,793,236,0,-0.62,1108,8,124,-0.31,396,0.02,0.24,-0.16,0
2471,5196,1,0,356,22,0,4,70,999,5,37,93,-42,0,38.67,0.13,7,569,0.29,1,0.01,-0.13,108,1,0.01,0,0,-0.01,836,46,1,0.11,855,17,347,0.35,484,0.02,0.24,0.07,0
2472,5191,1,6,677,73,1,5,33,999,6,29,94,-36,0,43.01,-0.37,22,929,-0.8,1,0.01,-0.56,135,0,0.01,0,0,-0.01,986,112,1,-0.62,1175,7,32,-0.31,338,0.02,-0.1,-0.26,0
2473,5099,1,0,907,77,-2,1,67,999,10,54,93,-46,1,43.12,-0.22,15,1018,0.29,1,0.0,-0.56,80,0,0.0,1,0,0.06,84,141,0,0.11,809,3,50,-0.31,339,0.02,-0.1,-0.49,0
2474,5076,1,6,796,89,-3,1,43,999,7,35,92,-31,0,15.43,0.2,20,1148,0.29,3,0.0,-0.08,132,0,0.03,0,1,-0.01,970,247,0,0.11,1311,19,224,-0.31,326,0.02,-0.1,0.07,0
2475,5099,0,6,377,21,-2,1,20,999,1,41,93,-46,1,75.32,0.13,1,698,0.29,2,0.01,-0.56,126,1,0.03,1,0,-0.01,485,188,0,0.11,1035,1,175,0.35,38,0.02,0.24,0.07,0
2476,5191,0,0,985,92,1,5,23,999,4,31,94,-36,0,72.77,0.13,9,1077,-0.8,2,0.0,-0.56,194,0,0.02,1,1,-0.01,430,21,1,0.11,1532,20,258,-0.31,298,0.02,-0.1,0.07,0
2477,5228,1,0,221,79,1,5,9,999,4,30,93,-36,0,2.74,0.2,27,811,0.29,7,0.0,-0.08,145,0,0.01,0,0,0.06,964,202,1,0.11,1186,9,514,-0.31,107,0.02,-0.1,0.21,0
2478,5196,1,6,66,38,0,4,18,999,2,43,93,-42,1,12.12,0.13,12,1501,0.29,3,0.01,-0.13,96,1,0.01,0,1,-0.01,828,246,0,0.11,1226,22,166,0.35,124,0.02,-0.1,0.07,0
2479,5228,0,0,509,54,1,5,11,999,9,31,94,-42,0,17.61,0.13,29,947,-0.8,8,0.0,0.19,82,0,0.02,1,0,-0.01,685,114,1,0.11,599,2,70,-0.31,427,0.02,-0.1,-0.49,0
2480,5018,0,5,531,46,-3,1,47,6,0,33,92,-27,0,64.09,0.2,23,1426,-0.8,3,0.01,1.54,68,2,0.01,1,1,0.03,647,187,1,0.11,496,3,166,2.69,293,0.02,0.24,0.21,1
2481,5191,1,0,871,70,1,5,38,999,1,30,94,-36,1,22.47,0.2,12,1309,-0.8,4,0.0,-0.56,70,0,0.01,0,1,-0.01,646,210,1,0.11,1029,29,164,-0.31,259,-0.07,-0.13,-0.16,0
2482,5228,0,1,956,37,1,5,20,999,2,47,93,-36,0,29.82,0.2,5,966,0.29,1,0.0,-0.08,95,0,0.01,0,0,0.03,34,88,1,0.11,839,28,429,-0.31,197,0.02,0.24,0.21,0
2483,5099,0,5,171,98,-2,1,21,999,4,32,93,-46,1,44.26,0.13,20,1044,0.29,3,0.01,-0.56,38,1,0.0,1,0,-0.01,118,68,0,0.11,1021,22,146,0.35,232,0.02,-0.1,-0.21,0
2484,5228,0,6,37,98,1,5,42,999,5,49,94,-43,1,15.62,0.2,0,796,-0.8,12,0.01,-0.3,101,0,0.02,1,0,0.06,956,4,1,-0.62,1150,32,182,-0.31,326,0.02,-0.1,-0.16,0
2485,5228,1,6,651,18,1,5,38,999,5,41,94,-42,0,28.84,-0.04,17,1171,-0.8,24,0.01,0.19,52,0,0.03,1,1,-0.01,116,32,0,0.11,1206,1,145,-0.31,433,0.02,-0.1,0.07,0
2486,5191,0,0,51,94,1,5,57,999,6,60,94,-36,1,20.19,0.13,20,1337,-0.8,3,0.0,-0.56,165,0,0.01,0,0,-0.01,591,111,1,0.11,1572,7,59,-0.31,211,0.02,-0.1,-0.49,0
2487,5099,1,5,327,62,-2,1,37,999,3,42,93,-47,0,71.64,-0.04,14,1682,0.29,1,0.01,0.51,114,0,0.02,0,1,0.06,688,193,1,0.11,765,7,274,-0.31,328,0.02,-0.1,-0.21,0
2488,5009,1,1,98,46,-2,1,32,6,10,39,94,-40,0,19.84,-0.04,12,280,0.29,2,0.01,-0.56,112,3,0.03,1,0,0.03,608,70,1,0.11,969,21,328,2.69,312,0.02,-0.1,-0.21,1
2489,5228,1,6,296,53,1,5,54,999,1,52,93,-36,0,12.68,0.43,6,1118,0.29,1,0.0,-0.08,137,0,0.03,0,1,0.03,981,79,0,0.11,522,3,331,-0.31,389,0.02,-0.1,0.21,0
2490,5099,0,1,788,11,-2,1,50,999,3,29,93,-46,1,0.05,-0.37,17,868,0.29,4,0.01,-0.56,44,0,0.01,1,1,0.03,867,162,1,0.11,1526,29,108,-0.31,341,0.02,-0.1,-0.49,0
2491,5228,0,5,882,77,1,5,23,999,9,40,94,-43,1,21.98,0.13,13,1717,0.29,1,0.01,-0.3,116,0,0.02,0,0,0.03,962,132,1,0.11,1053,22,498,-0.31,494,0.02,0.24,-0.49,0
2492,5191,0,6,578,50,1,5,49,999,10,30,94,-36,1,0.71,-0.04,12,805,-0.8,2,0.0,-0.56,85,0,0.01,1,1,-0.01,434,15,1,0.11,846,19,147,-0.31,210,0.02,-0.1,-0.21,0
2493,5099,1,0,323,69,-2,1,43,999,9,38,93,-46,1,50.78,-0.04,18,1357,0.29,1,0.0,-0.56,29,0,0.02,1,0,-0.05,826,37,1,0.11,548,11,275,-0.31,103,0.02,-0.1,0.21,0
2494,5191,1,1,694,98,1,5,42,999,3,37,94,-36,0,11.98,-0.04,0,362,-0.8,2,0.0,-0.56,85,0,0.02,1,1,-0.01,593,108,0,0.11,785,5,316,-0.31,151,0.02,-0.1,0.21,0
2495,5228,1,1,693,70,1,5,27,999,9,60,94,-43,0,34.36,-0.22,9,1286,0.29,3,0.0,-0.3,136,0,0.01,1,1,-0.05,406,74,1,-0.62,1279,16,105,-0.31,153,0.02,-0.13,-0.49,0
2496,5228,0,1,820,29,1,5,59,999,6,26,94,-43,1,69.98,-0.4,1,679,0.29,2,0.01,-0.3,183,0,0.0,0,1,0.06,835,123,0,0.11,1462,24,200,-0.31,263,0.02,0.24,-0.49,0
2497,5228,1,5,988,92,1,5,56,999,9,37,94,-42,0,25.6,0.2,20,823,-0.8,1,0.0,0.19,125,0,0.0,0,1,0.03,39,202,1,0.11,1225,15,288,-0.31,178,0.02,-0.1,-0.16,0
2498,5191,0,5,570,66,1,5,26,999,4,56,94,-36,0,45.12,-0.04,27,812,-0.8,3,0.0,-0.56,147,0,0.02,0,1,-0.01,932,100,0,-0.62,245,18,90,-0.31,492,-0.07,-0.1,-0.21,0
2499,5228,0,5,551,50,1,5,18,999,2,44,93,-36,0,34.82,-0.04,1,908,0.29,2,0.01,-0.08,103,0,0.01,0,1,-0.01,746,18,0,0.11,517,15,390,-0.31,325,-0.07,-0.1,0.07,0
2500,5099,1,1,943,29,-2,1,59,999,8,46,93,-46,0,0.69,-0.04,14,817,0.29,2,0.0,-0.56,120,1,0.02,0,0,-0.01,673,140,1,0.11,569,3,318,0.35,57,0.02,-0.1,0.21,0
2501,5196,1,1,629,10,0,5,4,999,1,59,94,-40,1,18.63,0.2,14,1497,-0.8,1,0.0,1.54,170,0,0.03,0,1,-0.01,57,118,0,0.11,822,26,85,-0.31,378,0.02,-0.1,0.21,1
2502,5228,0,0,697,92,1,5,4,999,5,52,93,-36,1,52.3,-0.04,16,1447,0.29,5,0.01,-0.08,176,0,0.03,0,1,-0.01,43,85,1,0.11,1247,13,607,-0.31,274,0.02,-0.1,-0.21,0
2503,5228,1,1,273,42,1,5,3,999,8,40,93,-36,1,25.03,0.13,16,1128,0.29,4,0.0,-0.08,147,0,0.01,1,1,-0.01,395,115,0,0.11,1311,20,279,-0.31,131,0.02,-0.13,0.07,0
2504,5228,1,0,6,13,1,5,37,999,2,44,94,-42,1,23.81,-0.04,21,478,-0.8,3,0.01,0.19,168,0,0.02,1,1,-0.01,284,92,1,0.11,868,11,40,-0.31,40,0.02,-0.1,-0.21,0
2505,5196,0,5,744,47,0,4,3,999,5,35,93,-42,0,115.26,0.2,26,534,0.29,1,0.01,-0.13,174,0,0.0,0,0,0.06,848,227,1,0.11,349,19,121,-0.31,194,0.02,-0.1,-0.16,0
2506,5228,0,0,453,61,1,5,37,999,4,33,93,-36,1,76.66,0.13,10,858,0.29,3,0.0,-0.08,162,0,0.03,1,1,-0.01,17,209,1,0.11,1470,7,335,-0.31,351,0.02,-0.1,0.07,0
2507,5099,1,6,585,80,-2,1,59,999,8,38,93,-46,1,16.82,-0.22,24,1394,0.29,2,0.01,-0.56,194,0,0.01,1,0,0.03,703,26,0,0.11,704,11,130,-0.31,170,0.02,-0.1,-0.49,0
2508,5009,1,1,986,19,-2,1,11,999,9,53,94,-35,1,13.93,-0.22,3,1072,0.29,2,0.01,0.51,21,0,0.0,1,1,-0.01,781,86,1,0.11,1236,21,398,-0.31,50,-0.07,-0.1,-0.66,1
2509,5191,0,0,376,75,1,5,45,999,5,56,94,-36,0,30.13,-0.04,6,899,-0.8,1,0.01,-0.56,90,0,0.01,0,1,-0.05,99,34,0,0.11,968,7,267,-0.31,453,0.02,-0.13,0.56,0
2510,5228,0,6,783,72,1,5,33,999,3,48,93,-36,1,3.45,-0.04,1,120,0.29,6,0.01,-0.08,103,0,0.0,1,0,-0.05,464,34,0,0.11,1305,14,128,-0.31,80,0.02,-0.1,-0.49,0
2511,5228,1,0,521,74,1,5,53,999,2,45,94,-43,0,11.85,-0.04,8,886,0.29,2,0.01,-0.3,113,0,0.01,1,1,-0.01,565,81,1,0.11,970,27,800,-0.31,199,0.02,-0.13,0.21,0
2512,5191,1,6,214,48,1,5,15,999,5,56,94,-36,1,86.97,0.2,26,725,-0.8,4,0.0,-0.56,107,0,0.01,1,0,-0.01,962,196,0,-0.62,1695,17,213,-0.31,38,0.02,-0.1,0.21,0
2513,5018,1,5,486,99,-3,1,60,999,4,48,92,-27,1,6.56,0.2,10,1599,0.29,1,0.01,1.54,109,1,0.01,0,0,-0.05,383,44,1,0.11,1547,29,294,0.35,367,0.02,-0.1,-0.16,1
2514,5099,1,5,732,76,-2,2,61,999,9,62,93,-50,1,5.84,-0.04,26,801,-0.8,2,0.0,2.41,82,0,0.02,0,0,0.06,758,231,1,0.11,753,14,163,-0.31,271,0.02,-0.1,0.21,1
2515,5228,1,5,463,11,1,5,55,999,3,24,94,-43,0,31.26,-0.04,28,1835,0.29,3,0.0,-0.3,121,0,0.01,0,1,0.03,810,168,1,0.11,1216,32,1150,-0.31,259,0.02,0.24,-0.21,1
2516,5018,1,0,225,21,-3,1,27,999,5,33,92,-27,1,31.25,-0.04,26,1801,0.29,1,0.0,1.54,73,0,0.0,0,1,0.06,66,66,1,0.11,1900,25,87,-0.31,494,0.02,0.24,0.21,0
2517,5009,1,0,289,87,-2,1,66,999,3,49,93,-35,0,22.98,0.13,17,1534,0.29,2,0.01,2.41,168,1,0.01,0,1,-0.01,57,107,1,0.11,610,7,361,0.35,268,0.02,-0.13,0.07,0
2518,5018,1,1,331,28,-3,1,44,999,8,54,92,-27,0,19.83,0.13,30,1329,-0.8,2,0.0,1.54,163,0,0.01,0,1,0.06,511,229,0,0.11,1599,2,187,-0.31,168,0.02,-0.1,-0.03,0
2519,5228,1,0,990,46,1,5,66,999,2,57,94,-42,1,95.45,0.2,29,564,-0.8,1,0.0,0.19,91,0,0.02,0,0,-0.01,460,207,0,0.11,873,0,187,-0.31,311,-0.07,-0.13,0.07,0
2520,5196,0,0,144,47,0,4,12,999,6,31,93,-42,0,6.62,-0.04,0,786,0.29,1,0.0,-0.13,86,0,0.03,1,0,-0.01,236,90,1,0.11,1191,24,89,-0.31,150,0.02,0.24,0.21,0
2521,5228,0,0,777,52,1,5,3,999,7,51,94,-43,1,53.99,0.2,7,954,0.29,1,0.01,-0.3,145,0,0.01,1,0,0.03,359,82,1,0.11,1468,17,147,-0.31,494,0.02,-0.1,0.21,0
2522,5191,1,5,357,61,1,5,12,999,10,35,94,-36,0,2.41,-0.22,6,485,-0.8,3,0.0,-0.56,101,0,0.03,1,1,0.06,362,127,0,-0.62,1441,8,95,-0.31,493,0.02,0.24,0.21,0
2523,5009,1,6,606,60,-2,1,9,999,1,50,94,-35,1,21.39,0.2,14,911,-0.8,1,0.01,0.51,41,0,0.02,1,1,-0.01,816,125,0,0.11,1597,31,634,-0.31,63,0.02,0.24,0.07,1
2524,5076,0,1,307,47,-3,1,6,999,0,30,92,-31,1,57.13,0.2,24,1888,0.29,1,0.01,-0.08,49,2,0.02,1,1,-0.01,45,42,1,0.11,1645,13,83,0.35,328,0.02,0.24,0.21,0
2525,5228,1,1,462,70,1,5,4,999,2,30,94,-43,1,19.14,-0.4,15,1533,0.29,2,0.01,-0.3,127,0,0.02,0,0,0.06,381,146,1,0.11,1028,4,245,-0.31,137,0.02,-0.1,-0.49,0
2526,5099,0,6,255,30,-2,1,67,999,5,32,93,-46,0,16.3,-0.37,22,1807,-0.8,3,0.0,-0.56,146,1,0.02,0,1,-0.05,609,86,1,-0.62,1211,23,630,0.35,230,0.02,-0.1,-0.49,0
2527,5099,0,1,822,61,-2,1,33,999,7,45,93,-46,1,50.18,-0.04,13,453,0.29,7,0.01,-0.56,91,0,0.02,0,0,0.06,241,25,0,-0.62,1223,6,8,-0.31,15,0.02,0.24,-0.49,0
2528,5076,1,5,813,35,-3,1,49,999,5,46,93,-41,1,20.36,-0.04,2,955,0.29,1,0.01,0.19,108,0,0.01,1,1,0.06,839,213,0,0.11,960,9,372,-0.31,283,0.02,-0.13,0.21,1
2529,5228,0,5,98,69,1,5,38,999,0,48,94,-42,0,0.84,-0.22,20,1563,-0.8,4,0.0,0.19,78,0,0.03,1,1,0.06,800,147,1,0.11,1335,19,984,-0.31,68,0.02,-0.1,-0.49,0
2530,5196,0,6,981,1,0,4,31,999,6,31,93,-42,0,2.94,0.2,5,1537,0.29,3,0.0,-0.13,80,0,0.03,1,1,0.03,671,198,1,0.11,567,0,1855,-0.31,224,0.02,0.24,-0.66,0
2531,5099,0,6,87,28,-2,1,32,999,2,40,93,-46,1,70.27,0.2,6,697,0.29,2,0.01,-0.56,118,0,0.02,1,1,-0.01,35,222,1,0.11,1041,32,133,-0.31,6,-0.07,-0.1,0.07,0
2532,5099,1,5,949,62,-2,1,53,999,9,56,93,-47,0,40.21,-0.22,6,1960,0.29,1,0.0,0.51,121,0,0.03,1,0,-0.01,326,173,1,0.11,1623,9,422,-0.31,436,0.02,0.39,-0.49,0
2533,5099,1,5,972,25,-2,1,51,999,2,42,93,-46,1,69.27,0.13,13,885,0.29,1,0.0,-0.56,74,0,0.02,0,0,0.06,85,53,0,0.11,778,6,377,-0.31,209,0.02,-0.1,0.07,1
2534,5196,1,5,170,83,0,5,25,999,7,57,93,-42,0,20.94,0.2,5,1214,-0.8,1,0.0,-0.13,161,0,0.01,0,0,-0.05,318,215,0,0.11,317,9,5,-0.31,41,0.02,-0.13,0.21,0
2535,5191,1,6,281,67,1,5,57,999,8,47,94,-36,0,84.37,0.13,7,821,-0.8,6,0.0,-0.56,57,0,0.02,0,1,-0.01,690,67,1,-0.62,408,29,261,-0.31,394,0.02,-0.1,0.07,0
2536,5099,1,1,740,36,-2,1,36,999,10,36,93,-46,1,12.68,0.2,3,671,0.29,1,0.01,-0.56,161,0,0.01,0,0,0.06,970,185,0,0.11,1359,7,101,-0.31,72,-0.07,-0.1,0.07,0
2537,5191,0,5,857,67,1,5,54,999,6,53,94,-36,0,4.92,-0.04,24,1161,-0.8,1,0.0,-0.56,142,0,0.01,0,0,-0.05,581,35,0,0.11,995,11,429,-0.31,384,0.02,-0.1,-0.21,0
2538,5228,1,6,394,84,1,5,31,999,9,58,93,-36,0,3.58,-0.4,14,1063,0.29,2,0.0,-0.08,109,0,0.03,0,0,-0.01,200,185,1,0.11,1663,8,83,-0.31,425,0.02,-0.1,-0.26,0
2539,5196,0,1,184,14,0,4,9,999,4,36,93,-42,1,105.74,-0.4,27,890,0.29,1,-0.18,-0.13,44,0,0.02,0,0,-0.01,691,26,0,0.11,510,1,95,-0.31,424,-0.18,-0.1,-0.49,0
2540,5099,1,6,781,81,-2,1,29,999,4,35,93,-46,0,5.04,0.2,22,948,0.29,1,0.01,-0.56,124,1,0.03,1,1,0.03,986,9,1,0.11,427,10,143,0.35,65,0.02,0.24,0.21,0
2541,5228,0,5,246,44,1,5,35,999,1,34,94,-42,1,1.48,-0.4,20,995,-0.8,4,0.01,0.19,97,0,0.02,0,1,0.03,533,162,1,-0.62,713,3,266,-0.31,382,0.02,-0.1,-0.49,0
2542,5099,0,6,966,75,-2,1,11,999,9,41,93,-47,0,41.73,-0.37,2,1702,0.29,2,0.0,0.51,77,1,0.02,1,1,-0.01,993,20,1,0.11,691,31,1203,0.35,46,0.02,-0.1,0.21,1
2543,5099,0,0,252,61,-2,1,16,999,4,30,93,-46,0,46.1,0.13,25,206,0.29,1,0.0,-0.56,49,0,0.03,0,1,0.06,359,176,0,0.11,400,19,399,-0.31,407,0.02,-0.1,0.12,0
2544,5228,1,1,74,97,1,5,51,999,1,30,93,-36,1,48.71,0.13,24,1781,0.29,3,0.01,-0.08,149,0,0.03,0,0,-0.05,434,129,0,0.11,1706,18,129,-0.31,319,0.02,0.24,0.07,0
2545,5191,0,6,433,71,1,5,54,999,9,37,94,-36,0,2.99,-0.04,24,763,-0.8,9,0.01,-0.56,130,0,0.0,0,1,-0.01,687,227,1,0.11,1351,0,227,-0.31,210,0.02,0.24,-0.21,0
2546,5228,0,1,686,55,1,5,42,999,0,53,94,-43,0,45.03,-0.4,8,759,-0.8,2,0.01,-0.3,121,0,0.03,1,1,-0.01,386,112,1,0.11,557,6,723,-0.31,10,0.02,-0.1,-0.21,0
2547,5099,0,0,272,91,-2,1,62,999,5,34,93,-46,0,25.57,-0.04,24,676,0.29,2,0.01,-0.56,86,1,0.01,0,0,-0.01,169,74,0,0.11,1245,11,369,0.35,69,-0.07,0.39,-0.21,0
2548,5099,1,6,447,8,-2,1,11,999,2,28,93,-46,0,46.45,0.2,1,1395,0.29,4,0.01,-0.56,155,1,0.0,1,1,-0.01,618,105,0,0.11,726,0,119,0.35,166,0.02,0.24,0.21,0
2549,5228,1,6,903,34,1,5,61,999,9,29,94,-42,1,34.89,0.2,26,644,-0.8,1,0.0,0.19,108,0,0.01,0,1,-0.05,363,220,0,0.11,1780,27,347,-0.31,93,0.02,0.24,-0.66,0
2550,5196,1,6,453,21,0,4,34,999,7,44,93,-42,0,30.74,0.2,7,1368,0.29,4,0.01,-0.13,116,0,0.01,0,0,-0.01,832,124,0,0.11,1157,24,358,-0.31,218,0.02,-0.1,0.21,0
2551,5076,1,0,628,95,-3,1,7,999,7,56,92,-34,0,68.25,-0.04,14,690,0.29,2,0.01,-0.3,139,0,0.02,0,0,-0.01,693,37,1,0.11,897,1,308,-0.31,277,-0.07,-0.1,0.9,1
2552,5228,0,6,829,38,1,5,24,999,8,31,94,-43,1,16.36,-0.04,27,796,0.29,35,0.0,-0.3,89,0,0.01,0,0,0.03,730,63,0,0.11,134,26,16,-0.31,393,0.02,0.24,-0.21,0
2553,5228,1,1,226,64,1,5,63,999,2,40,94,-42,1,25.71,-0.4,14,1589,-0.8,3,0.01,0.19,146,0,0.01,1,0,0.06,47,248,1,0.11,1071,7,128,-0.31,212,0.02,0.24,-0.49,0
2554,5099,1,1,359,79,-2,1,30,6,4,47,93,-46,1,53.79,-0.04,20,816,-0.8,6,0.01,-0.56,55,1,0.0,1,1,-0.01,707,119,1,0.11,673,26,72,2.69,312,-0.07,-0.1,-0.49,0
2555,5099,1,5,425,39,-2,1,30,999,4,37,93,-46,0,39.84,0.2,16,137,0.29,1,0.0,-0.56,99,1,0.01,0,0,-0.01,870,206,0,0.11,1495,16,107,0.35,276,0.02,0.24,-0.16,0
2556,5191,1,0,325,77,1,5,14,999,0,57,94,-36,0,12.82,0.2,21,436,-0.8,1,0.01,-0.56,109,0,0.03,0,0,-0.01,980,196,0,0.11,1088,29,768,-0.31,460,0.02,-0.1,0.9,0
2557,5228,1,6,694,3,1,5,60,999,5,37,93,-36,0,18.33,0.13,17,171,0.29,3,0.0,-0.08,30,0,0.03,1,0,-0.05,796,232,1,0.11,367,5,94,-0.31,354,0.02,0.24,-0.49,0
2558,5191,0,0,16,43,1,5,26,999,5,52,94,-36,1,0.05,-0.22,20,897,-0.8,1,0.01,-0.56,92,0,0.01,1,0,0.03,459,203,1,-0.62,625,1,61,-0.31,25,0.02,0.24,-0.26,0
2559,5228,1,0,698,79,1,5,2,999,4,34,93,-36,1,24.5,0.2,26,476,0.29,3,0.0,-0.08,125,0,0.02,0,0,-0.01,725,70,0,0.11,1230,7,78,-0.31,162,-0.07,0.24,0.21,0
2560,5191,0,0,558,44,1,5,42,999,6,43,94,-36,0,1.88,-0.04,21,304,-0.8,1,0.0,-0.56,84,0,0.0,1,0,-0.01,883,90,0,0.11,1151,17,262,-0.31,311,-0.07,-0.1,-0.21,0
2561,5009,1,0,71,92,-2,1,20,999,2,34,93,-35,1,52.69,0.43,24,809,0.29,2,0.0,2.41,125,0,0.03,0,0,-0.01,729,88,1,0.11,1575,29,98,-0.31,366,0.02,0.24,-0.49,0
2562,5196,0,0,558,79,0,4,20,999,3,49,93,-42,0,56.21,0.2,1,865,0.29,1,0.0,-0.13,174,1,0.03,1,1,-0.01,298,0,1,0.11,1175,2,163,0.35,73,0.02,-0.1,0.21,0
2563,5228,1,0,874,31,1,5,6,999,1,25,94,-42,1,1.51,-0.04,7,1059,-0.8,3,0.01,0.19,47,0,0.01,0,0,-0.05,614,56,0,0.11,699,27,54,-0.31,132,0.02,0.24,0.21,0
2564,5228,1,0,46,56,1,5,43,999,6,38,94,-43,0,15.98,-0.04,15,586,0.29,1,0.0,-0.3,81,0,0.01,1,1,0.03,2,26,1,0.11,908,28,74,-0.31,469,-0.07,-0.1,-0.21,0
2565,5228,0,6,225,32,1,5,36,999,6,40,94,-42,0,6.03,-0.04,22,462,-0.8,1,0.0,0.19,106,0,0.01,0,0,0.03,340,246,1,0.11,832,31,257,-0.31,181,-0.07,-0.13,0.56,0
2566,5196,0,5,584,47,0,4,6,999,1,31,93,-42,1,41.54,0.2,5,1026,0.29,1,0.0,-0.13,127,1,0.03,0,1,-0.01,535,50,1,0.11,490,18,259,0.35,3,0.02,0.24,0.07,0
2567,5191,0,0,491,86,1,5,55,999,7,29,94,-36,1,18.75,0.13,23,1316,-0.8,1,0.0,-0.56,99,0,0.0,1,0,-0.01,813,191,0,0.11,1102,5,64,-0.31,126,0.02,-0.1,0.07,0
2568,5228,1,5,830,85,1,5,15,999,3,57,94,-43,1,0.63,0.2,16,1049,0.29,10,0.01,-0.3,157,0,0.03,0,1,0.03,848,99,0,0.11,1651,8,73,-0.31,239,0.02,-0.1,0.21,0
2569,5099,1,0,760,35,-2,1,39,999,9,38,93,-46,0,75.25,0.2,1,1360,0.29,1,0.0,-0.56,100,0,0.01,0,0,-0.01,19,99,1,0.11,172,28,525,-0.31,162,0.02,-0.1,-0.16,0
2570,5196,1,6,25,62,0,4,27,999,7,48,93,-42,1,38.83,0.2,5,999,0.29,2,0.01,-0.13,76,0,0.02,1,0,-0.05,166,232,1,0.11,872,11,210,-0.31,228,0.02,0.24,0.21,0
2571,5228,0,6,332,45,1,5,24,999,1,32,93,-36,0,41.77,0.2,12,668,0.29,1,0.0,-0.08,68,0,0.02,1,0,-0.05,617,15,1,0.11,910,10,823,-0.31,26,0.02,0.24,0.21,1
2572,5018,1,5,593,29,-3,1,43,999,8,30,92,-30,0,61.66,0.2,28,574,-0.8,2,0.01,1.72,190,0,0.02,0,0,0.06,891,86,0,0.11,1066,25,103,-0.31,351,0.02,-0.1,-0.26,0
